Country/Region;Population;Area;Maximum;Per 100,000 inh.;% Confirmed;Blank 2;Comments;2020-01-22;2020-01-23;2020-01-24;2020-01-25;2020-01-26;2020-01-27;2020-01-28;2020-01-29;2020-01-30;2020-01-31;2020-02-01;2020-02-02;2020-02-03;2020-02-04;2020-02-05;2020-02-06;2020-02-07;2020-02-08;2020-02-09;2020-02-10;2020-02-11;2020-02-12;2020-02-13;2020-02-14;2020-02-15;2020-02-16;2020-02-17;2020-02-18;2020-02-19;2020-02-20;2020-02-21;2020-02-22;2020-02-23;2020-02-24;2020-02-25;2020-02-26;2020-02-27;2020-02-28;2020-02-29;2020-03-01;2020-03-02;2020-03-03;2020-03-04;2020-03-05;2020-03-06;2020-03-07;2020-03-08;2020-03-09;2020-03-10;2020-03-11;2020-03-12;2020-03-13;2020-03-14;2020-03-15;2020-03-16;2020-03-17;2020-03-18;2020-03-19;2020-03-20;2020-03-21;2020-03-22;2020-03-23;2020-03-24;2020-03-25;2020-03-26;2020-03-27;2020-03-28;2020-03-29;2020-03-30;2020-03-31;2020-04-01;2020-04-02;2020-04-03;2020-04-04;2020-04-05;2020-04-06;2020-04-07;2020-04-08;2020-04-09;2020-04-10;2020-04-11;2020-04-12;2020-04-13;2020-04-14;2020-04-15;2020-04-16;2020-04-17;2020-04-18;2020-04-19;2020-04-20;2020-04-21;2020-04-22;2020-04-23;2020-04-24;2020-04-25;2020-04-26;2020-04-27;2020-04-28;2020-04-29;2020-04-30;2020-05-01;2020-05-02;2020-05-03;2020-05-04;2020-05-05;2020-05-06;2020-05-07;2020-05-08;2020-05-09;2020-05-10;2020-05-11;2020-05-12;2020-05-13;2020-05-14;2020-05-15;2020-05-16;2020-05-17;2020-05-18;2020-05-19;2020-05-20;2020-05-21;2020-05-22;2020-05-23;2020-05-24;2020-05-25;2020-05-26;2020-05-27;2020-05-28;2020-05-29;2020-05-30;2020-05-31;2020-06-01;2020-06-02;2020-06-03;2020-06-04;2020-06-05;2020-06-06;2020-06-07;2020-06-08;2020-06-09;2020-06-10;2020-06-11;2020-06-12;2020-06-13;2020-06-14;2020-06-15;2020-06-16;2020-06-17;2020-06-18;2020-06-19;2020-06-20;2020-06-21;2020-06-22;2020-06-23;2020-06-24;2020-06-25;2020-06-26;2020-06-27;2020-06-28;2020-06-29;2020-06-30;2020-07-01;2020-07-02;2020-07-03;2020-07-04;2020-07-05;2020-07-06;2020-07-07;2020-07-08;2020-07-09;2020-07-10;2020-07-11;2020-07-12;2020-07-13;2020-07-14;2020-07-15;2020-07-16;2020-07-17;2020-07-18;2020-07-19;2020-07-20;2020-07-21;2020-07-22;2020-07-23;2020-07-24;2020-07-25;2020-07-26;2020-07-27;2020-07-28;2020-07-29;2020-07-30;2020-07-31;2020-08-01;2020-08-02;2020-08-03;2020-08-04;2020-08-05;2020-08-06;2020-08-07;2020-08-08
US Nevada;3080156;284332;40867;1326.7834486305;0.7374185749;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;18;30;44;50;54;114;166;187;220;310;415;496;610;875;972;1129;1300;1352;1574;1664;1773;1894;2117;2246;2368;2471;2601;2726;2837;2954;3052;3247;3345;3441;3538;3640;3770;3888;4070;4205;4263;4346;4455;4543;4640;4859;4942;5051;5108;5204;5270;5369;5484;5624;5690;5742;5899;5978;6074;6179;6223;6413;6461;6594;6711;6795;6941;7233;7305;7410;7525;7639;7733;7875;8017;8114;8205;8345;8449;8601;8775;8969;9157;9294;9538;9670;9904;10180;10446;10673;10775;11151;11331;11551;11958;12401;12671;12998;13449;13809;14288;14661;15747;16567;17301;17844;18483;19107;20081;20929;21771;22261;23109;23597;24195;25186;26106;26949;27776;28860;29688;31114;32465;33645;34933;35866;36666;37767;39019;39965;40867
US New Hampshire;1359711;23187;5996;440.976060354;0.879436785;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;4;4.5;4;4.5;5;5.5;5;11;12;14;22;35;39;48;56;69;92;90;119;137;165;191;291;341.5;383;415;442;503;583;628;673;746;755.5;768;832;869;925;960;1079;1147;1215;1233.5;1258;1306;1405;1447.5;1477;1556;1599;1656;1731;1805;1868;1904;1987;2151;2258;2416;2440;2454;2550;2644;2739;2803;2951;2989.5;3025;3076;3232;3272;3314;3351;3407;3465;3603;3662;3806;3836;3863;3911;3937;3985;4078;4177;4227;4331;4365;4423;4465;4545;4682;4692;4704;4740;4789;4831;4844;4886;4932;4978;4987.5;4993;5063;5075;5110;5142;5163;5176;5187;5212;5284;5304;5326;5369;5380;5390;5408;5427;5462;5479;5499;5516;5532;5550;5568;5582;5615;5645;5659;5682;5702;5750;5768;5787;5809;5832;5844;5877;5899;5996
US New Jersey;8882190;19047;162989;1835.0091587773;0.8837493019;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;73;268;729;1507;2042;2428;4635;6296;8270;10290;13373;15018;18167;21079;25016;28959;32168;35542;38454;41132;44387;47667;50946;54539;57130;60940;62797;66601;69416;72141;75868;79310;82547;85701;89559;91594;94743;98105;100194;102650;104855;106990;109331;111742;114659;116099;118271;119398;121041;122711;124243;125636;127033;127778;128443;129520;130586;131664;132841;134519;135440;136714;137692;138857;139184;140163;141062;141641;142429;143549;144528;145189;145989;146410;146984;147465;147895;148666;149200;149456;149761;150004;150508;150955;151260;151665;151914;152117;152397;152631;153008;153339;153652;153938;154192;154458;154564;154843;155200;155443;155736;155807;156180;156416;156813;157180;157456;157818;158017;158262;158399;158577;158930;159250;159578;159785;160157;160502;160714;160754;161006;160969;161139;161421;161803;162038;162485;162989
US New Mexico;2096829;314161;17800;848.9008879599;0.8103801502;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;9;10.5;11;15;19;23;29;36;47;50;53;71;87;96;117;172;217;233;250;279;327;359;444;490;569;628;729;794;1013;1048.5;1081;1146;1241;1297;1372;1474;1580;1659;1694;1815;1910;2041;2207;2340;2469;2526;2615;2755;2982;3169;3260;3473;3585;3761;3862;4008;4199;4371;4470;4546;4749;4887;5035;5168;5318;5506;5582;5734;5825;5942;6089;6238;6403;6547;6626;6726;6842;6938;7067;7193;7254;7360;7577;7688;7897;8208;8331;8471;8593;8629;8770;9041;9084.5;9130;9231;9352;9436;9565;9650;9749;10052;10116.5;10179;10319;10463;10659;10869;11076;11264;11434;11596;11719;11958;12211;12494;12685;12929;13139;13426;13655;13948;14166;14414;14672;14888;15209;15503;15814;16085;16317;16560;16859;17161;17494;17800
US New York;19453561;122057;386005;1984.2382584865;0.9183052017;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;32;0;28;0;0;0;0;0;0;0;150;441;1779;4167;6791;11009;16117;20176;24543;30191;36791;43691;50128;56441;64961;72126;80189;90041;100342;108162;116342;124035;134014;144197;154350;163859;171728;177728;184570;195764;203963;211032;217823;223597;228097;232045;237339;242632;250545;260872;266567;270356;273261;277678;282202;286010;290499;293796;296224;298349;301002;304566;307212;309840;312004;313567;314921;317018;319329;322033;324384;326216;327412;328822;330291;332325;333979;335714;337256;338465;339488;340561;342291;343789;345133;346219;347132;348432;349456;350472;351522;352606;353372;354060;354716;355374;356092;356900;357800;358489;359102;359720;360276;360883;361671;362376;363032;363575;364161;364722;365456;366252;366949;367560;367941;368460;369076;369940;370848;371563;372083;372593;373179;373861;374432;375209;375926;376600;377146;378049;378874;379630;380401;381141;381637;382154;383006;383707;384512;385260;386005
US North Carolina;10488084;125920;108932;1038.626311536;0.8083047653;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;7;8.5;10;12;19;28;27;32;53;81;118;160;224;264;352;451;571;689;855;959;1221;1390;1467;1726;1941;2238;2413;2691;3008;3184;3398;3639;4023;4221;4510;4682;4769;5087;5460;5720;6071;6334;6499;6743;7101;7525;8079;8283;8592;8991;9351;9894;10282;10857;11005;11187;11565;12056;12681;13140;13623;14020;14291;14580;15022;15680;16270;17105;17626;18125;18779;19183;19900;20652;21733;22226;22958;23111;23575;24348;25396;26569;27480;28145;28735;29609;30791;32058;33413;34326;35261;35909;36905;38197;39946;41364;42797;43777;44510;45482;46797;48448;49994;51405;52207;53033;54733;55722;57339;59038;60639;61974;63118;64945;66554;68635;70025;71349;72887;74207;75612;77623;79585;82015;83916;85738;87664;89401;91523;93553;95994;97809;99064;100851;102951;104801;106861;108932
US North Dakota;762062;178711;5638;739.8348165897;0.7509323388;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;12;17;25;26;27;30;35;47;59;76;90;101;117;133;150;164;177;197;212;224;237;254;263;277;291;312;322;346;374;416;504;569;612;627;657;686;724;779;843;918;966;1004;1036;1072;1118;1156;1188;1229;1286;1333;1386;1425;1452;1479;1531;1603;1656;1713;1800;1852;1881;1940;2041;2171;2258;2306;2359;2395;2357;2372;2414;2453;2487;2510;2557;2577;2609;2636;2674;2745;2790;2808;2828;2867;2904;2939;2981;3003;3024;3046;3088;3115;3148;3173;3210;3235;3239;3284;3315;3343;3380;3417;3461;3498;3534;3575;3640;3697;3734;3767;3814;3883;3982;4066;4152;4243;4351;4401;4473;4573;4697;4812;4924;5031;5111;5271;5395;5516;5638
US Ohio;11689100;105829;79516;680.2576759545;0.795406576;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;12;23;38;78;145;232;300;397;511;654;906;1159;1400;1659;1875;2186;2513;2894;3288;3572;3941;4225;4538;4856;5188;5539;5876;6222;6481;6854;7439;8105;9201;10564;11863;12590;12892;13423;13863;14256;14622;14968;15333;15820;16493;17162;17725;18289;18817;19249;19795;20295;21144;21741;22112;22790;23248;23677;24259;24823;25325;25768;26248;26694;27137;27828;28439;29038;29534;30073;30585;30982;31425;32058;32480;32956;33411;33753;34181;34649;35091;35414;35776;36133;36427;36820;37232;37636;38044;38341;38758;39147;39546;40219;40828;41355;41897;42610;43157;43768;44645;45606;46419;47251;47982;48720;49790;51063;52145;53051;53977;54767;55685;56946;58075;59559;60917;62285;63509;64613;65889;67159;68791;70307;71403;72629;73645;75146;76568;78094;79516
US Oklahoma;3956971;177660;29478;744.9637614226;0.6842618384;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11;11;21;30;39;85;168;234;283;333;382;457;596;748;852;1020;1112;1184;1308;1354;1505;1606;1674;1775;1872;1977;2049;2135;2235;2332;2361;2442;2560;2641;2757;2855;2923;2981;3006;3132;3195;3334;3463;3563;3684;3756;3833;3902;4026;4117;4179;4278;4300;4414;4530;4636;4757;4903;4976;5064;5150;5191;5336;5505;5615;5689;5742;5784;5874;5913;5979;6059;6147;6214;6329;6441;6541;6588;6635;6781;6836;6992;7108;7251;7471;7689;7846;8032;8258;8515;8959;9308;9639;10117;10334;10624;11103;11538;11927;12221;12522;12748;13329;13680;14101;14620;15194;15477;15910;16759;17419;18019;18608;19283;19739;20249;21229;22290;22905;23599;24507;24715;24882;25760;26718;27376;28516;29478
US Oregon;4217737;248608;16137;382.5985356602;0.7680628272;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;9.5;7;11;13.5;18;20;23;23;29;57;67;92;111.5;134;164;176;235;283;370;431;496;553;635;678;762;829;927;994;1057;1103;1161;1238;1260;1284;1436;1492;1541;1562;1633;1681;1735;1801;1847;1889;1944;2006;2053;2126;2184;2224;2270;2312;2373;2442;2498;2543;2621;2699;2772;2844;2921;3013;3080;3138;3203;3268;3328;3390;3459;3470;3533;3569;3642;3658;3703;3725;3763;3785;3798;3869;3915;3958;4011;4067;4122;4153;4216;4287;4382;4473;4618;4730;4796;4865;5040;5175;5333;5434;5616;5891;6010;6157;6363;6537;6722;6868;7054;7220;7338;7586;7862;8107;8248;8412;8684;9045;9382;9673;9970;10133;10336;10548;10915;11172;11565;11881;12149;12502;12770;13193;13480;13824;14253;14519;14806;15055;15374;15756;16137
US Pennsylvania;12801989;115883;99312;775.7544550304;0.840971446;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;4;5;5;6;19;13;25;27;33;59;95;166;235;329;482;611;818;1349;1802;2257;2887;3563;4259;5158;6309;7664;9181;10398;11776;12995;14617;16807;18487;20118;21283;22602;23629;24295;25443;27087;28651;29840;30774;31516;32578;33637;35036;36361;37458;38319;39458;40423;41545;42629;43902;44849;45587;46333;47221;48046;49254;50220;51487;52015;52839;53433;54263;55158;56074;56679;57489;57999;58788;59575;60372;61052;61770;62233;62623;63355;63929;65177;65820;66331;66655;67234;67703;68199;68606;69287;69789;70137;70592;70948;71376;71420;71883;72219;72507;72834;73169;73524;74016;74517;74977;75432;75909;76379;76922;77490;78036;78592;79077;79675;80285;81101;81749;82368;82839;83286;84261;85085;85788;86775;87575;88148;88620;89525;90503;91270;92289;93037;93818;94529;95533;96152;97076;98274;99312
US Puerto Rico;3193694;8868;14266;446.6927639279;0.6658887229;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;10;16;27;31;40;58;83;129;194;235;260;320;392;413;450;509;553;614;648;705;813;819;837;888;951;976;1023;1116;1155;1199;816;993.5;1169;1199;1260;1276;1286;1318;1422;1453;1635;1685;1719;1800;1843;1905;2030;2046;2071;2127;2170;2200;2296;2410;2456;2510;2574;2667;2726;2773;2889;2958;3047;3118;3182;3254;3342;3501;3572;3629;3726;3788;3876;4361;4473;4768;4836;4897;5036;5180;5201;5385;5538;5658;5737;5798;5850;5958;6041;6308;6370;6409;6528;6661;6718;6763;6899;7022;7083;7296;7366;7436;7506;7609;7738;8405;8534;8560;8674;8946;9165;9453;9809;9914;10168;10360;10901;11228;11833;12231;12703;12792;13215;13702;14266
US Rhode Island;1059361;2678;17307;1633.7207052176;0.8768365589;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;3;3;3;3;4;5;9;13;19;19.5;17;18;25;34;49;60;71;88;102;118;141;174;199;256;354;422;488;581;625;713;818;986;1181;1431;1689;1956;2371;2638;2916;3096;3357;3652;4029;4306;4572;4887;5244;5617;5984;6385;6789;7075;7347;7542;7852;8206;8548;8854;9033;9204;9488;9765;10101;10354;10562;10830;11005;11180;11373;11548;11754;11970;12204;12322;12457;12660;12837;12992;13177;13285;13369;13412;13557;13686;13807;13975;14079;14155;14236;14329;14423;14531;14627;14695;14744;14780;14845;14943;15022;15096;15145;15177;15234;15282;15327;15395;15453;15489;15516;15575;15643;15692;15734;15801;15837;15859;15887;15926;15989;16047;16067;16094;16118;16168;16208;16226.5;16242;16310;16368.3333333333;16426.6666666667;16483;16583;16633;16704;16786;16823;16860;16894;16975;17050;17134;17210;17307
US South Carolina;5148714;77857;78001;1514.9608232269;0.7842449226;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;2;1;3;0;3;10;11;34;39.5;50;112;151;254;310;361;389;425.5;459;692;843;986;1186;1447;1626.5;1798;1929;2113;2293;2412;2642;2915;3041;3145;3262;3376;3453;3549.5;3675;3979;4102;4133;4156;4456;4612;4769;4923;5159;5220.5;5258;5526;5724;5878;6109;6246;6300.5;6358;6537;6632;6723;7106;7218;7350;7481;7592;7719;7924;8124.5;8322;8442;8555;8597.5;8650;9100;9350;9550;9621;9848;10048;10200;10538;10795;11261;11546;11808;12034;12384;12814;13272;13633;14141;14555;15076;15748;16476;17244;18079;18658;19251;19790;20764;21838;22973;23873;24874;25767;27013;28117;29406;30988;32359;33672;35406;36921;38631;40436;42251;43692;45216;46131;47624;49357;51034;53234;55157;56662;58824;60630;62416;64348;65861;68209;69652;71490;73148;74663;76645;78001
US South Dakota;884659;196350;8159;922.2762669006;0.8609264535;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;8;8.3333333333;8.6666666667;9;10;10;11;12;15.5;19;24;24;35;40;52;62;84;95;102;123;158;180;205;233;281;312;385;438;526;616;719;857;977;1155;1294;1390;1521;1614;1664;1731;1829;1925;2009;2113;2178;2211;2274;2334;2406;2481;2544;2587;2624;2675;2733;2857;3094;3343;3467;3564;3613;3678;3738;3828;3897;3925;3965;4023;4115;4186;4291;4403;4498;4521;4585;4641;4720;4792;4885;4918;4959;4990;5084;5169;5196;5286;5357;5390;5440;5520;5578;5654;5742;5807;5837;5875;5957;6012;6061;6128;6200;6229;6255;6321;6378;6428;6517;6572;6607;6655;6715;6778;6862;6912;6945;6987;7045;7123;7215;7279;7332;7376;7401;7449;7523;7565;7659;7728;7771;7808;7883;7940;8002;8056;8159
US Tennessee;6829174;106798;89581;1311.7398970944;0.7428867604;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;3;1;5;9.5;15;20;26;32;39;50;74;122;191;328;461;550;595;705;863;1105;1272;1436;1725;2115;2548;2704;2925;3176;3485;3650;3981;4196;4464;4694;4936;5127;5426;5635;5884;6063;6385;6553;6860;7019;7168;7603;8029;8485;8947;9424;9667;9787;10093;10448;11601;12366;12879;13270;13385;13629;13783;14126;14439;14649;15206;15768;16017;16343;16610;16924;17024;17644;17997;18144;18560;18986;19372;19727;20186;20530;20870;21238;21617;22094;22531;23071;23882;24325;24611;25005;25547;25855;26413;27033;27505;27971;28549;28957;29848;30568;31226;31534;32209;33384;33809;34456;34900;35638;36550;37324;38721;39434;40493.5;41548;42742;44532;46094;47897;49302;50588;51308;52643;55098;56666;58608;60042;60993;64296;65810;68041;70507;72759;75269;77042;78662;80827;83273;85801;87872;89581
US Texas;28995881;676587;367503;1267.43174315;0.7632730543;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;4;4;9;5;16;24;22;23;23;25;73;104;199;207;212;256;797;1197;1505;1798;2281;2590;2948;3633;4276;4902;5657;6335;6781;7745;8810;9669;11078;11938;12836;13243;13934;14760;15673;16555;17413;18056;18574;19290;20121;20971;21802;22724;23543;24197;25038;25896;26871;27957;29217;30212;30985;32000;33003;33950;35129;36354;37363;38342;39512;40841;42250;43572;45373;46112;47015;48214;49589;50501;51661;52690;53518;54141;54707;56036;57856;59067;60381;62311;62897;64539;66209;67815;69473;71388;72796;73424;75033;77508;79287;81356;83645;85461;86705;90782;93854;97326;100730;105127;108964;112226;117655;123108;128999;134611;140259;145536;149776;156664;164630;172416;179797;187925;191281;196537;206434;216216;225825;235394;245577;253620;258600;269181;276175;286382;301003;310893;318193;325418;334478;344121;353322;361730;367503
US Utah;3205958;212818;37288;1163.0844820799;0.8522776622;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;4;15;26;35;46;56;71;105;128;173;244;286;333;389;463;584;701;788;868;992;1053;1223;1403;1578;1647;1706;1812;1941;2063;2165;2262;2322;2367;2497;2637;2759;2882;3019;3163;3240;3387;3551;3721;3882;4056;4165;4270;4420;4597;4751;4903;5095;5237;5361;5505;5632;5826;6006;6154;6264;6331;6515;6643;6806;6956;7125;7271;7405;7593;7757;7937;8139;8271;8397;8493;8578;8790;9125;9394;9658;9856;10057;10348;10661;11097;11643;11908;12164;12396;12701;13088;13411;13814;14146;14440;14765;15171;15663;16244;16887;17278;17716;18106;18583;19169;19843;20416;20885;21448;21991;22483;23036;23631;24299;24709;25222;25782;26495;27089;27950;28581;29210;29749;30192;30599;31545;32268;33022;33806;34212;34691;35251;35769;36627;37288
US Vermont;623989;23871;1338;214.4268568837;0.9202200825;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;5;11;27;32;54;74;102;137;162;189;209;229;265;291;329;355;425;474;505;537;568;591;637;669;687;708;714;723;732;743;752;762;765;768;776;779;781;790;799;802;809;811;813;826;832;843;847;852;855;860;862;864;872;872.5;873;875;876;876;877;885;887;889;891;893;895;897;899;901;907;912;916;919;920;922;926;928;933;935;970;971;990;1007;1019;1028;1039;1054;1063;1069;1071;1072;1075;1074;1079;1088;1091;1103;1107;1108;1128;1135;1142;1144;1146;1152;1153;1154;1171;1180;1182;1193;1195;1198;1200;1216;1221;1227;1240;1245;1249;1262;1268;1277;1281;1293;1303;1309;1314.5;1319;1327;1338
US Virgin Islands;104425;350;7.8658536585;7.5325388159;0.8739837398;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;3.3333333333;3.6666666667;4;4.2;4.4;4.6;4.8;5;5.0909090909;5.1818181818;5.2727272727;5.3636363636;5.4545454545;5.5454545455;5.6363636364;5.7272727273;5.8181818182;5.9090909091;6;6.1111111111;6.2222222222;6.3333333333;6.4444444444;6.5555555556;6.6666666667;6.7777777778;6.8888888889;7;7.012195122;7.0243902439;7.0365853659;7.0487804878;7.0609756098;7.0731707317;7.0853658537;7.0975609756;7.1097560976;7.1219512195;7.1341463415;7.1463414634;7.1585365854;7.1707317073;7.1829268293;7.1951219512;7.2073170732;7.2195121951;7.2317073171;7.243902439;7.256097561;7.2682926829;7.2804878049;7.2926829268;7.3048780488;7.3170731707;7.3292682927;7.3414634146;7.3536585366;7.3658536585;7.3780487805;7.3902439024;7.4024390244;7.4146341463;7.4268292683;7.4390243902;7.4512195122;7.4634146341;7.4756097561;7.487804878;7.5;7.512195122;7.5243902439;7.5365853659;7.5487804878;7.5609756098;7.5731707317;7.5853658537;7.5975609756;7.6097560976;7.6219512195;7.6341463415;7.6463414634;7.6585365854;7.6707317073;7.6829268293;7.6951219512;7.7073170732;7.7195121951;7.7317073171;7.743902439;7.756097561;7.7682926829;7.7804878049;7.7926829268;7.8048780488;7.8170731707;7.8292682927;7.8414634146;7.8536585366;7.8658536585
US Virgin Islands;104425;350;343;328.4654057936;0.6496212121;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;3;6;10.5;16;16.5;17;17.5;18;21;22;29;30;31;32;36;37;39;40;41;42;43;47;48;47.2857142857;47.5714285714;47.8571428571;48.1428571429;48.4285714286;48.7142857143;49;49.3333333333;49.6666666667;50;50.25;50.5;50.75;51;53;54;54.5;56;60;60.25;60.5;60.75;61;61.25;61.5;61.75;62;62.5;63;63.0454545455;63.0909090909;63.1363636364;63.1818181818;63.2272727273;63.2727272727;63.3181818182;63.3636363636;63.4090909091;63.4545454545;63.5;63.5454545455;63.5909090909;63.6363636364;63.6818181818;63.7272727273;63.7727272727;63.8181818182;63.8636363636;63.9090909091;63.9545454545;64;64.3333333333;64.6666666667;65;65.1666666667;65.3333333333;65.5;65.6666666667;65.8333333333;66;66.2;66.4;66.6;66.8;67;67.25;67.5;67.75;68;69;70;70.6666666667;71.3333333333;72;74;75;75.75;76.5;77.25;78;84;86;92;105;105.5;106;110;115;137;146;160;174;199;217.5;235;241;255;275;289;296;300;312;327;335;343
US Virginia;8535519;102279;81287;952.3381062124;0.819516277;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;16;20.5;23;26;40;43;53;68;100;168;200;227;316;351;483;609;749;871;1096;1289;1498;1781;2149;2360;2578;3009;3296;3670;4099;4641;4826;5289;5679;5978;6337;6910;7437;7877;8306;8917;9553;10229;10782;11539;12131;12685;13448;14034;14891;15924;16729;17662;18478;19215;19839;20471;21206;22037;22910;23862;24564;25465;26475;27314;28313;29013;29748;30738;31480;32692;33497;34289;34772;36250;37846;38735;39881;40999;42070;43061;43846;44669;45322;46270;46930;47790;49070;49631;50093;50516;50972;51511;52145;52774;53146;53568;53989;54422;54948;55594;56141;56612;57113;57609;58009;58612;59285;59770;60221;60810;61211;61728;62380;63084;63721;64071;64692;65324;65934;66864;67707;68592;69560;70348;71402;72290;73259;74158;75212;76157;77127;78119;78938;80047;81287
